From	To	Species	Gene Name
1454373_x_at	Q3TWD1	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q6NZC5	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q8R0Z9	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9D1R5	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q66JP1	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q80XH1	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q91888	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q91887	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q29120	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q8C2K3	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q62317	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P62991	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9D8D9	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q922B0	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q78XY9	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q4FJZ5	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q642L7	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q8VCH1	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9D2W3	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P02249	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P02248	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9CZM0	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q3TH47	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q8VC46	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	A5JUZ1	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P62983	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P62984	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P02250	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q5SX22	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P49664	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q64223	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9Z0H9	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q922Z8	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9WV10	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9CXY4	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9ET24	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	P63072	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1454373_x_at	Q9ET23	Mus musculus	predicted gene 5928; predicted gene 12617; predicted gene 4802; similar to ribosomal protein S27a; predicted gene 13215; predicted gene 6111; predicted gene 7808; predicted gene 6014; predicted gene 8317; ubiquitin C; ubiquitin B; similar to fusion protein: ubiquitin (bases 43_513); ribosomal protein S27a (bases 217_532); similar to ubiquitin B; predicted gene 8649; ribosomal protein S27A; predicted gene 11517; predicted gene 11808; predicted gene 8430; RIKEN cDNA 2810422J05 gene; similar to Ubc protein; predicted gene 13815; ubiquitin A-52 residue ribosomal protein fusion product 1; predicted gene 8797; predicted gene 1821; predicted gene 11759; predicted gene 5239; predicted gene 6438
1449871_at	Q8C003	Mus musculus	T-box18
1449871_at	Q9EPZ6	Mus musculus	T-box18
1449871_at	Q9CSJ0	Mus musculus	T-box18
1449871_at	A6H5Z1	Mus musculus	T-box18
1430514_a_at	Q8C1L8	Mus musculus	CD99 antigen
1430514_a_at	Q4L2A4	Mus musculus	CD99 antigen
1430514_a_at	Q4L2A0	Mus musculus	CD99 antigen
1430514_a_at	Q8BLN1	Mus musculus	CD99 antigen
1430514_a_at	Q4L2A3	Mus musculus	CD99 antigen
1430514_a_at	Q4L299	Mus musculus	CD99 antigen
1430514_a_at	Q9DCI2	Mus musculus	CD99 antigen
1430514_a_at	Q8VCN6	Mus musculus	CD99 antigen
1450919_at	P70290	Mus musculus	membrane protein, palmitoylated
1450919_at	Q542P4	Mus musculus	membrane protein, palmitoylated
1450919_at	A2AN84	Mus musculus	membrane protein, palmitoylated
1450919_at	Q3THA8	Mus musculus	membrane protein, palmitoylated
1450919_at	Q684Q6	Mus musculus	membrane protein, palmitoylated
1455965_at	Q3U025	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1455965_at	Q3TNX8	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1455965_at	Q8VHK4	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1455965_at	Q8K384	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1455965_at	Q3U0Z2	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1455965_at	Q8BNJ2	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1455965_at	Q6A017	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1448942_at	P50152	Mus musculus	guanine nucleotide binding protein (G protein), gamma 11
1448942_at	P61953	Mus musculus	guanine nucleotide binding protein (G protein), gamma 11
1448942_at	Q4QRN2	Mus musculus	guanine nucleotide binding protein (G protein), gamma 11
1460242_at	Q76N72	Mus musculus	CD55 antigen
1460242_at	Q61475	Mus musculus	CD55 antigen
1460242_at	P97732	Mus musculus	CD55 antigen
1460242_at	Q921P0	Mus musculus	CD55 antigen
1460242_at	Q61397	Mus musculus	CD55 antigen
1460242_at	Q3TU32	Mus musculus	CD55 antigen
1460242_at	Q9R1C1	Mus musculus	CD55 antigen
1460242_at	Q4FJS4	Mus musculus	CD55 antigen
1455466_at	Q8BW80	Mus musculus	G protein-coupled receptor 133
1455466_at	Q80T32	Mus musculus	G protein-coupled receptor 133
1455466_at	B2RXC3	Mus musculus	G protein-coupled receptor 133
