From	To	Species	Gene Name
1417184_s_at	A8DUM2	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q54AI0	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q549D9	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q9CY54	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUK0	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUK2	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q91V86	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUL7	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUL5	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q61348	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DV59	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q5D0E8	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	P02089	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q9QUN8	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUP7	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	P02088	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q9CXH5	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUP5	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUP3	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUP0	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUN2	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUL2	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q9R0S6	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	Q61650	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1417184_s_at	A8DUL0	Mus musculus	hemoglobin, beta adult major chain; hemoglobin, beta adult minor chain
1456603_at	Q5SVD0	Mus musculus	family with sequence similarity 101, member B
1456603_at	Q9DB69	Mus musculus	family with sequence similarity 101, member B
1427045_at	Q99JI0	Mus musculus	synaptopodin
1427045_at	Q3TA13	Mus musculus	synaptopodin
1427045_at	Q3TBE2	Mus musculus	synaptopodin
1427045_at	Q497V1	Mus musculus	synaptopodin
1427045_at	Q3TY32	Mus musculus	synaptopodin
1427045_at	Q3URF1	Mus musculus	synaptopodin
1427045_at	Q3U336	Mus musculus	synaptopodin
1427045_at	Q8CC35	Mus musculus	synaptopodin
1435943_at	P31428	Mus musculus	dipeptidase 1 (renal)
1435943_at	Q3V175	Mus musculus	dipeptidase 1 (renal)
1435943_at	Q99LA8	Mus musculus	dipeptidase 1 (renal)
1420887_a_at	Q61338	Mus musculus	BCL2-like 1
1420887_a_at	Q9QWX2	Mus musculus	BCL2-like 1
1420887_a_at	Q60657	Mus musculus	BCL2-like 1
1420887_a_at	Q60658	Mus musculus	BCL2-like 1
1420887_a_at	Q99N36	Mus musculus	BCL2-like 1
1420887_a_at	A2AHX7	Mus musculus	BCL2-like 1
1420887_a_at	O35843	Mus musculus	BCL2-like 1
1420887_a_at	Q5HZH3	Mus musculus	BCL2-like 1
1420887_a_at	Q99N35	Mus musculus	BCL2-like 1
1420887_a_at	O35844	Mus musculus	BCL2-like 1
1420887_a_at	Q64373	Mus musculus	BCL2-like 1
1420887_a_at	Q3T9W4	Mus musculus	BCL2-like 1
1420887_a_at	A2AHX9	Mus musculus	BCL2-like 1
1420887_a_at	A2AHX8	Mus musculus	BCL2-like 1
1419589_at	A7LNR1	Mus musculus	CD93 antigen
1419589_at	A7LNR0	Mus musculus	CD93 antigen
1419589_at	A7LNQ9	Mus musculus	CD93 antigen
1419589_at	O89103	Mus musculus	CD93 antigen
1419589_at	A7LNQ8	Mus musculus	CD93 antigen
1419589_at	A7LNQ7	Mus musculus	CD93 antigen
1419589_at	A2AVY5	Mus musculus	CD93 antigen
1419589_at	Q3U2X0	Mus musculus	CD93 antigen
1416589_at	Q3TXI6	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1416589_at	Q5NCU5	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1416589_at	P07214	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1450663_at	Q03350	Mus musculus	thrombospondin 2
1450663_at	Q8CG21	Mus musculus	thrombospondin 2
1450663_at	Q7TMT3	Mus musculus	thrombospondin 2
1450663_at	Q8K2B7	Mus musculus	thrombospondin 2
1436528_at	Q3U2U8	Mus musculus	Kazal-type serine peptidase inhibitor domain 1
1436528_at	Q8BJ66	Mus musculus	Kazal-type serine peptidase inhibitor domain 1
1436528_at	Q14BR9	Mus musculus	Kazal-type serine peptidase inhibitor domain 1
1449422_at	A2AC73	Mus musculus	cadherin 4
1449422_at	Q80ZV4	Mus musculus	cadherin 4
1449422_at	P39038	Mus musculus	cadherin 4
1418231_at	Q3UAT7	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	Q9D5T4	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	Q8BTR6	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	Q4ZJB3	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	Q9D7B2	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	A8CVP1	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	Q99JW4	Mus musculus	LIM and senescent cell antigen-like domains 1
1418231_at	A8CVP4	Mus musculus	LIM and senescent cell antigen-like domains 1
1449314_at	Q9Z0F2	Mus musculus	zinc finger protein, multitype 2
1449314_at	A5HE91	Mus musculus	zinc finger protein, multitype 2
1449314_at	Q8CCH7	Mus musculus	zinc finger protein, multitype 2
1449314_at	Q3UXX7	Mus musculus	zinc finger protein, multitype 2
1417494_a_at	Q61147	Mus musculus	ceruloplasmin
1417494_a_at	Q8BV37	Mus musculus	ceruloplasmin
1417494_a_at	Q8BU82	Mus musculus	ceruloplasmin
1417494_a_at	Q2F3J4	Mus musculus	ceruloplasmin
1417494_a_at	Q6P5C8	Mus musculus	ceruloplasmin
1449082_at	Q9QZJ6	Mus musculus	microfibrillar associated protein 5
1417290_at	Q91XL1	Mus musculus	leucine-rich alpha-2-glycoprotein 1
1451500_at	Q8R370	Mus musculus	Usher syndrome 1C binding protein 1
1421027_a_at	Q9QW20	Mus musculus	myocyte enhancer factor 2C
1421027_a_at	Q8CFN5	Mus musculus	myocyte enhancer factor 2C
1421027_a_at	Q3V1B5	Mus musculus	myocyte enhancer factor 2C
1421027_a_at	Q9D7L0	Mus musculus	myocyte enhancer factor 2C
1421027_a_at	Q8R0H1	Mus musculus	myocyte enhancer factor 2C
1421027_a_at	Q8C895	Mus musculus	myocyte enhancer factor 2C
1449551_at	Q9ERB6	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	O08834	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q3U231	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	O08571	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q9QW54	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q5ND49	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q5ND48	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q5ND46	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q9WTI7	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q5ND45	Mus musculus	similar to nuclear myosin I beta; myosin IC
1449551_at	Q3TBQ4	Mus musculus	similar to nuclear myosin I beta; myosin IC
1425653_at	Q9CTG5	Mus musculus	activating transcription factor 7
1425653_at	Q3U2X8	Mus musculus	activating transcription factor 7
1425653_at	Q3US59	Mus musculus	activating transcription factor 7
1425653_at	Q3TZR9	Mus musculus	activating transcription factor 7
1425653_at	Q8R0S1	Mus musculus	activating transcription factor 7
1425653_at	Q7TNN1	Mus musculus	activating transcription factor 7
1417714_x_at	Q61287	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q9CY10	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q9CWS5	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	P01942	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q91VB8	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	A8DUV1	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q61649	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q9CY06	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	A8DUV3	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q9QWJ3	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1417714_x_at	Q8BPF4	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1448775_at	O35368	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1448775_at	Q3UMV2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1448775_at	Q3T9I1	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1448775_at	Q3TEA2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1448775_at	Q91VV8	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1448775_at	Q8BYE5	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1448775_at	Q3TP57	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1418582_at	Q8BZS0	Mus musculus	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
1418582_at	B7ZP57	Mus musculus	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
1418582_at	Q3UG41	Mus musculus	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
1418582_at	O54972	Mus musculus	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
1418582_at	Q7TND6	Mus musculus	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
1418494_at	O08792	Mus musculus	early B-cell factor 2
1418494_at	Q543D5	Mus musculus	early B-cell factor 2
1424157_at	Q8VE15	Mus musculus	EH-domain containing 2
1424157_at	Q8R2X0	Mus musculus	EH-domain containing 2
1424157_at	Q8BH64	Mus musculus	EH-domain containing 2
1424157_at	Q8BL28	Mus musculus	EH-domain containing 2
1448392_at	Q3TXI6	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1448392_at	Q5NCU5	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1448392_at	P07214	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1416080_at	O88839	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q8C7Z0	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q9D237	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q91VS9	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	A4ZYV2	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q3TDN7	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q3TD57	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q9QYL2	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q3UE21	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q8CA82	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1416080_at	Q3U7C2	Mus musculus	a disintegrin and metallopeptidase domain 15 (metargidin)
1460316_at	Q9DBK5	Mus musculus	acyl-CoA synthetase long-chain family member 1
1460316_at	Q6GTG6	Mus musculus	acyl-CoA synthetase long-chain family member 1
1460316_at	P41216	Mus musculus	acyl-CoA synthetase long-chain family member 1
1419703_at	Q9JLI2	Mus musculus	collagen, type V, alpha 3
1419703_at	A1A4B3	Mus musculus	collagen, type V, alpha 3
1419703_at	Q920S4	Mus musculus	collagen, type V, alpha 3
1418094_s_at	Q64444	Mus musculus	carbonic anhydrase 4
1418094_s_at	B1ATZ9	Mus musculus	carbonic anhydrase 4
1418094_s_at	Q3U3I1	Mus musculus	carbonic anhydrase 4
1425904_at	Q546B3	Mus musculus	special AT-rich sequence binding protein 2
1425904_at	Q8VI24	Mus musculus	special AT-rich sequence binding protein 2
1422644_at	Q80W79	Mus musculus	similar to putative SH3BGR protein; SH3-binding domain glutamic acid-rich protein
1422644_at	Q8R558	Mus musculus	similar to putative SH3BGR protein; SH3-binding domain glutamic acid-rich protein
1422644_at	Q9WUZ7	Mus musculus	similar to putative SH3BGR protein; SH3-binding domain glutamic acid-rich protein
1452295_at	Q6NST6	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	A2APF4	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	A2APF5	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	Q4QRN6	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	Q9EQH9	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	Q9D7R2	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452655_at	A0JP44	Mus musculus	zinc finger, DHHC domain containing 2
1452655_at	P59267	Mus musculus	zinc finger, DHHC domain containing 2
1452655_at	A4FUU5	Mus musculus	zinc finger, DHHC domain containing 2
1448550_at	A2AC67	Mus musculus	lipopolysaccharide binding protein
1448550_at	A2AC65	Mus musculus	lipopolysaccharide binding protein
1448550_at	Q61805	Mus musculus	lipopolysaccharide binding protein
1448550_at	A2AC66	Mus musculus	lipopolysaccharide binding protein
1448550_at	Q99KA0	Mus musculus	lipopolysaccharide binding protein
1425506_at	B1B1A8	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q924D2	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q8K026	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q8CIY5	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q8CIY6	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q8BJ10	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q80YN8	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q80YN7	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q9ERD3	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q6PDN3	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q80UX0	Mus musculus	myosin, light polypeptide kinase
1425506_at	Q3TSJ7	Mus musculus	myosin, light polypeptide kinase
1451775_s_at	Q8C1Z3	Mus musculus	interleukin 13 receptor, alpha 1
1451775_s_at	O09030	Mus musculus	interleukin 13 receptor, alpha 1
1451775_s_at	Q8BNM4	Mus musculus	interleukin 13 receptor, alpha 1
1451775_s_at	Q8VDP7	Mus musculus	interleukin 13 receptor, alpha 1
1451775_s_at	Q7TT27	Mus musculus	interleukin 13 receptor, alpha 1
1451775_s_at	Q3UPQ9	Mus musculus	interleukin 13 receptor, alpha 1
1451775_s_at	A2A417	Mus musculus	interleukin 13 receptor, alpha 1
1422724_at	Q8CDL5	Mus musculus	male germ cell-associated kinase
1422724_at	Q04859	Mus musculus	male germ cell-associated kinase
1418788_at	Q80YS4	Mus musculus	endothelial-specific receptor tyrosine kinase
1418788_at	Q02858	Mus musculus	endothelial-specific receptor tyrosine kinase
1418788_at	B1AWS8	Mus musculus	endothelial-specific receptor tyrosine kinase
1421290_at	Q9QUS2	Mus musculus	heat shock protein family, member 7 (cardiovascular)
1421290_at	Q5FW72	Mus musculus	heat shock protein family, member 7 (cardiovascular)
1421290_at	Q8CDI0	Mus musculus	heat shock protein family, member 7 (cardiovascular)
1421290_at	P35385	Mus musculus	heat shock protein family, member 7 (cardiovascular)
1424194_at	Q3TGA5	Mus musculus	RCSD domain containing 1
1424194_at	Q3TAD8	Mus musculus	RCSD domain containing 1
1424194_at	Q8R3A0	Mus musculus	RCSD domain containing 1
1424194_at	Q3UZA1	Mus musculus	RCSD domain containing 1
1424194_at	Q3TBC2	Mus musculus	RCSD domain containing 1
1425822_a_at	Q61010	Mus musculus	deltex 1 homolog (Drosophila)
1425822_a_at	Q5DTK6	Mus musculus	deltex 1 homolog (Drosophila)
1425822_a_at	Q8C2H2	Mus musculus	deltex 1 homolog (Drosophila)
1425822_a_at	Q3TER5	Mus musculus	deltex 1 homolog (Drosophila)
1425822_a_at	Q9ER09	Mus musculus	deltex 1 homolog (Drosophila)
1423586_at	Q00993	Mus musculus	AXL receptor tyrosine kinase
1423586_at	Q6PE80	Mus musculus	AXL receptor tyrosine kinase
1423586_at	Q8CCF8	Mus musculus	AXL receptor tyrosine kinase
1423586_at	Q80YQ3	Mus musculus	AXL receptor tyrosine kinase
1423586_at	Q3TTM4	Mus musculus	AXL receptor tyrosine kinase
1423721_at	Q8BSH3	Mus musculus	tropomyosin 1, alpha
1423721_at	Q564G1	Mus musculus	tropomyosin 1, alpha
1423721_at	P99034	Mus musculus	tropomyosin 1, alpha
1423721_at	Q545Y3	Mus musculus	tropomyosin 1, alpha
1423721_at	P19354	Mus musculus	tropomyosin 1, alpha
1423721_at	P02558	Mus musculus	tropomyosin 1, alpha
1423721_at	B7ZNL3	Mus musculus	tropomyosin 1, alpha
1423721_at	A2RRI1	Mus musculus	tropomyosin 1, alpha
1423721_at	P58771	Mus musculus	tropomyosin 1, alpha
1423721_at	P46902	Mus musculus	tropomyosin 1, alpha
1423721_at	Q8BP43	Mus musculus	tropomyosin 1, alpha
1449507_a_at	Q8C7F4	Mus musculus	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
1449507_a_at	Q61735	Mus musculus	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
1449507_a_at	Q921Z2	Mus musculus	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
1449507_a_at	Q3U967	Mus musculus	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
1454722_at	Q542G1	Mus musculus	phosphatase and tensin homolog
1454722_at	O08586	Mus musculus	phosphatase and tensin homolog
1454722_at	Q3UUN5	Mus musculus	phosphatase and tensin homolog
1454722_at	Q8BSR7	Mus musculus	phosphatase and tensin homolog
1454722_at	Q3UFB0	Mus musculus	phosphatase and tensin homolog
1454722_at	Q8BJP9	Mus musculus	phosphatase and tensin homolog
1454722_at	Q3UUT8	Mus musculus	phosphatase and tensin homolog
1438966_x_at	Q7TPZ1	Mus musculus	fibromodulin
1438966_x_at	Q543D2	Mus musculus	fibromodulin
1438966_x_at	P50608	Mus musculus	fibromodulin
1438966_x_at	Q8BNU3	Mus musculus	fibromodulin
1418712_at	Q9QZT9	Mus musculus	CDC42 effector protein (Rho GTPase binding) 5
1418712_at	Q9D9V6	Mus musculus	CDC42 effector protein (Rho GTPase binding) 5
1418712_at	Q9Z0X0	Mus musculus	CDC42 effector protein (Rho GTPase binding) 5
1418712_at	Q3SYK1	Mus musculus	CDC42 effector protein (Rho GTPase binding) 5
1423652_at	Q9D924	Mus musculus	iron-sulfur cluster assembly 1 homolog (S. cerevisiae)
1423652_at	Q5SZT5	Mus musculus	iron-sulfur cluster assembly 1 homolog (S. cerevisiae)
1418825_at	Q60766	Mus musculus	immunity-related GTPase family M member 1
1418825_at	Q3TJ73	Mus musculus	immunity-related GTPase family M member 1
1418825_at	Q5NCB5	Mus musculus	immunity-related GTPase family M member 1
1449077_at	Q60F90	Mus musculus	erythroid associated factor
1449077_at	Q9CY02	Mus musculus	erythroid associated factor
1449077_at	O70427	Mus musculus	erythroid associated factor
1417460_at	Q99J93	Mus musculus	similar to interferon induced transmembrane protein 2; interferon induced transmembrane protein 2; predicted gene 8144
1417460_at	Q3TIG4	Mus musculus	similar to interferon induced transmembrane protein 2; interferon induced transmembrane protein 2; predicted gene 8144
1455936_a_at	Q78HG1	Mus musculus	RNA binding protein gene with multiple splicing
1455936_a_at	Q9WVB0	Mus musculus	RNA binding protein gene with multiple splicing
1455936_a_at	Q8C586	Mus musculus	RNA binding protein gene with multiple splicing
1455936_a_at	Q9CPU5	Mus musculus	RNA binding protein gene with multiple splicing
1455136_at	Q6ZQ49	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q6PIE5	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q80UZ8	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q8R3A9	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q3UHK5	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1423298_at	Q9QYB5	Mus musculus	adducin 3 (gamma)
1423298_at	Q9QYB6	Mus musculus	adducin 3 (gamma)
1423298_at	Q8BM29	Mus musculus	adducin 3 (gamma)
1423298_at	Q05C56	Mus musculus	adducin 3 (gamma)
1423298_at	Q9D2M5	Mus musculus	adducin 3 (gamma)
1423298_at	Q8JZT6	Mus musculus	adducin 3 (gamma)
1423298_at	Q3UNK1	Mus musculus	adducin 3 (gamma)
1423298_at	Q05DT0	Mus musculus	adducin 3 (gamma)
1423298_at	Q9JLE2	Mus musculus	adducin 3 (gamma)
1423298_at	Q8BJH2	Mus musculus	adducin 3 (gamma)
1423319_at	Q544N6	Mus musculus	hematopoietically expressed homeobox
1423319_at	Q9R1X2	Mus musculus	hematopoietically expressed homeobox
1423319_at	P43120	Mus musculus	hematopoietically expressed homeobox
1423319_at	Q9CRV1	Mus musculus	hematopoietically expressed homeobox
1423319_at	Q61674	Mus musculus	hematopoietically expressed homeobox
1453128_at	Q99NE4	Mus musculus	lymphatic vessel endothelial hyaluronan receptor 1
1453128_at	Q3TUC1	Mus musculus	lymphatic vessel endothelial hyaluronan receptor 1
1453128_at	Q8BHC0	Mus musculus	lymphatic vessel endothelial hyaluronan receptor 1
1417168_a_at	Q6X4U1	Mus musculus	ubiquitin specific peptidase 2
1417168_a_at	O88623	Mus musculus	ubiquitin specific peptidase 2
1417168_a_at	Q9JJ87	Mus musculus	ubiquitin specific peptidase 2
1417168_a_at	Q6X4T9	Mus musculus	ubiquitin specific peptidase 2
1417168_a_at	Q8VD74	Mus musculus	ubiquitin specific peptidase 2
1452757_s_at	Q61287	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9CY10	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9CWS5	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	P01942	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q91VB8	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	A8DUV1	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q61649	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9CY06	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	A8DUV3	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q9QWJ3	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1452757_s_at	Q8BPF4	Mus musculus	hemoglobin alpha, adult chain 2; hemoglobin alpha, adult chain 1
1418240_at	Q9Z0E6	Mus musculus	guanylate binding protein 2
1418240_at	Q4FK03	Mus musculus	guanylate binding protein 2
1418240_at	Q3UDC7	Mus musculus	guanylate binding protein 2
1418240_at	Q9R1I0	Mus musculus	guanylate binding protein 2
1418240_at	Q3UDC0	Mus musculus	guanylate binding protein 2
1418240_at	Q8CIC6	Mus musculus	guanylate binding protein 2
1418240_at	Q921N2	Mus musculus	guanylate binding protein 2
1452595_at	Q3U025	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1452595_at	Q3TNX8	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1452595_at	Q8VHK4	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1452595_at	Q8K384	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1452595_at	Q3U0Z2	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1452595_at	Q8BNJ2	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1452595_at	Q6A017	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4
1418884_x_at	P68369	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	Q5XJF8	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	P05212	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	P05210	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	Q3TPJ1	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	P02551	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	Q3ULN1	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	Q3TIW2	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1418884_x_at	Q3TGF0	Mus musculus	predicted gene 7172; similar to tubulin, alpha 1; tubulin, alpha 1A
1417852_x_at	Q9QX15	Mus musculus	chloride channel calcium activated 1
