From	To	Species	Gene Name
1451289_at	Q9JLM7	Mus musculus	doublecortin-like kinase 1
1451289_at	Q9JLM8	Mus musculus	doublecortin-like kinase 1
1451289_at	Q8BQN2	Mus musculus	doublecortin-like kinase 1
1451289_at	Q9JLM6	Mus musculus	doublecortin-like kinase 1
1451289_at	Q8BRN4	Mus musculus	doublecortin-like kinase 1
1451289_at	A3KN70	Mus musculus	doublecortin-like kinase 1
1451289_at	A8IP62	Mus musculus	doublecortin-like kinase 1
1451289_at	Q8CCN4	Mus musculus	doublecortin-like kinase 1
1451289_at	Q80VB6	Mus musculus	doublecortin-like kinase 1
1451289_at	Q3UGP0	Mus musculus	doublecortin-like kinase 1
1451289_at	Q8VDT3	Mus musculus	doublecortin-like kinase 1
1451289_at	Q1EDH1	Mus musculus	doublecortin-like kinase 1
1451289_at	Q8CHG1	Mus musculus	doublecortin-like kinase 1
1422938_at	Q4VBF6	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1422938_at	Q6NTH7	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1422938_at	P10418	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1422938_at	P10417	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1422938_at	Q8BQK4	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1456386_at	Q0VGU9	Mus musculus	RNA binding motif protein 39
1456386_at	Q3UXT6	Mus musculus	RNA binding motif protein 39
1456386_at	Q3TJP1	Mus musculus	RNA binding motif protein 39
1456386_at	Q99KV0	Mus musculus	RNA binding motif protein 39
1456386_at	Q5RJI0	Mus musculus	RNA binding motif protein 39
1456386_at	Q8VH51	Mus musculus	RNA binding motif protein 39
1456386_at	Q3U313	Mus musculus	RNA binding motif protein 39
1456386_at	A6QRH4	Mus musculus	RNA binding motif protein 39
1456386_at	Q3UZ51	Mus musculus	RNA binding motif protein 39
1454959_s_at	B2RSH2	Mus musculus	guanine nucleotide binding protein (G protein), alpha inhibiting 1
1454959_s_at	Q61018	Mus musculus	guanine nucleotide binding protein (G protein), alpha inhibiting 1
1453724_a_at	O70629	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1453724_a_at	O88691	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1453724_a_at	Q5ND38	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1453724_a_at	Q5ND37	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1453724_a_at	P97298	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1460436_at	Q8BZE5	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
1460436_at	Q3TBX3	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
1460436_at	Q3TDS3	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
1460436_at	O70353	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
1460436_at	Q9R206	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
1460436_at	Q3UHN9	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
1454890_at	Q6PFB8	Mus musculus	angiomotin
1454890_at	Q6ZPZ1	Mus musculus	angiomotin
1454890_at	Q8VHG2	Mus musculus	angiomotin
1454890_at	A2AMK0	Mus musculus	angiomotin
1454890_at	A2AMJ9	Mus musculus	angiomotin
1451577_at	Q8CAI3	Mus musculus	zinc finger and BTB domain containing 20
1451577_at	Q9QZ87	Mus musculus	zinc finger and BTB domain containing 20
1451577_at	A6X916	Mus musculus	zinc finger and BTB domain containing 20
1451577_at	Q9QZF3	Mus musculus	zinc finger and BTB domain containing 20
1451577_at	Q9DBD4	Mus musculus	zinc finger and BTB domain containing 20
1451577_at	Q8K0L9	Mus musculus	zinc finger and BTB domain containing 20
1459211_at	Q8BKI7	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	Q8K0K3	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	Q0VGV1	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	A5AA25	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	A5AA27	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	A5AA26	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	Q0VGT2	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	A5A9W4	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	A5A9W3	Mus musculus	GLI-Kruppel family member GLI2
1459211_at	A5A9W5	Mus musculus	GLI-Kruppel family member GLI2
1452412_at	Q8BQA3	Mus musculus	homeo box C8
1452412_at	Q8BNX6	Mus musculus	homeo box C8
1452412_at	P09025	Mus musculus	homeo box C8
1452412_at	Q8BNV9	Mus musculus	homeo box C8
1453924_a_at	P43117	Mus musculus	prostaglandin F receptor
1453924_a_at	Q60I90	Mus musculus	prostaglandin F receptor
1453924_a_at	Q9D627	Mus musculus	prostaglandin F receptor
1453924_a_at	Q8BNT7	Mus musculus	prostaglandin F receptor
1455363_at	Q14BI4	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1455363_at	Q3UH36	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1455363_at	Q8BL11	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1455363_at	Q5DTN9	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1455363_at	Q3UHD1	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1455363_at	Q6PB68	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1455363_at	Q8CGM0	Mus musculus	brain-specific angiogenesis inhibitor 1; similar to brain-specific angiogenesis inhibitor 1
1451653_a_at	Q8QZV6	Mus musculus	family with sequence similarity 161, member A
1451653_a_at	B1AVK0	Mus musculus	family with sequence similarity 161, member A
1451653_a_at	Q3V043	Mus musculus	family with sequence similarity 161, member A
1451653_a_at	Q9CUP0	Mus musculus	family with sequence similarity 161, member A
1452482_at	Q8K317	Mus musculus	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1452482_at	Q810U8	Mus musculus	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1452482_at	O88458	Mus musculus	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1452482_at	Q68J64	Mus musculus	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1452482_at	Q61526	Mus musculus	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1452482_at	Q3KQR1	Mus musculus	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1454803_a_at	Q91WA3	Mus musculus	histone deacetylase 11
1454803_a_at	Q543U1	Mus musculus	histone deacetylase 11
1455826_a_at	Q8BQY4	Mus musculus	beta-site APP cleaving enzyme 1
1455826_a_at	Q9CUU5	Mus musculus	beta-site APP cleaving enzyme 1
1455826_a_at	Q8C7R1	Mus musculus	beta-site APP cleaving enzyme 1
1455826_a_at	Q8C4F4	Mus musculus	beta-site APP cleaving enzyme 1
1455826_a_at	Q69ZQ6	Mus musculus	beta-site APP cleaving enzyme 1
1455826_a_at	Q544D0	Mus musculus	beta-site APP cleaving enzyme 1
1455826_a_at	P56818	Mus musculus	beta-site APP cleaving enzyme 1
1422952_at	B2RWH1	Mus musculus	Ng23 protein
1422952_at	Q9Z1Q7	Mus musculus	Ng23 protein
1422952_at	Q9CY86	Mus musculus	Ng23 protein
1451991_at	Q61772	Mus musculus	Eph receptor A7
1451991_at	Q61773	Mus musculus	Eph receptor A7
1451991_at	Q61505	Mus musculus	Eph receptor A7
1451991_at	Q8CCF9	Mus musculus	Eph receptor A7
1451991_at	A2BDQ5	Mus musculus	Eph receptor A7
1451991_at	A2BDQ4	Mus musculus	Eph receptor A7
1451991_at	Q8R381	Mus musculus	Eph receptor A7
1451991_at	Q8BSU8	Mus musculus	Eph receptor A7
1451991_at	Q61774	Mus musculus	Eph receptor A7
1451991_at	Q3V3T7	Mus musculus	Eph receptor A7
1451991_at	Q8CC52	Mus musculus	Eph receptor A7
1456573_x_at	Q922E1	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q3TGH1	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q3TWH2	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q9JK70	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C9V5	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C1W8	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8BGK0	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C3H2	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q8C337	Mus musculus	nicotinamide nucleotide transhydrogenase
1456573_x_at	Q61941	Mus musculus	nicotinamide nucleotide transhydrogenase
1454838_s_at	Q3UZD3	Mus musculus	protein kinase domain containing, cytoplasmic
1454838_s_at	Q8VBZ6	Mus musculus	protein kinase domain containing, cytoplasmic
1454838_s_at	B6F136	Mus musculus	protein kinase domain containing, cytoplasmic
1454838_s_at	Q5RJI4	Mus musculus	protein kinase domain containing, cytoplasmic
1452660_s_at	Q8K2Z1	Mus musculus	kelch-like 7 (Drosophila)
1452660_s_at	Q8BUL5	Mus musculus	kelch-like 7 (Drosophila)
1452660_s_at	Q9CZP4	Mus musculus	kelch-like 7 (Drosophila)
